impressions,clicks,ad_position,device_type,budget,ctr
18009,339,5,desktop,1939.33,0.01882392137264701
1746,674,3,desktop,7227.6,0.38602520045819017
113,113,1,mobile,3364.09,1.0
4699,509,8,tablet,5852.04,0.1083209193445414
2378,238,6,mobile,434.69,0.10008410428931876
14396,134,9,desktop,4977.68,0.009308141150319534
3255,973,3,mobile,1529.44,0.2989247311827957
8421,192,9,mobile,4888.89,0.02280014250089063
3914,356,9,mobile,1456.52,0.09095554420030659
13225,278,1,desktop,4399.04,0.02102079395085066
3316,18,3,mobile,1150.68,0.005428226779252111
2213,524,6,mobile,2238.52,0.236782647989155
10338,180,8,mobile,5971.04,0.017411491584445733
13860,123,4,mobile,9767.77,0.008874458874458875
12688,246,5,desktop,4519.39,0.01938839848675914
3474,734,9,mobile,6887.38,0.21128382268278642
6530,373,6,mobile,5417.28,0.057120980091883614
19950,51,7,mobile,5008.66,0.002556390977443609
19565,71,7,mobile,693.81,0.0036289292103245593
12070,480,4,mobile,1485.76,0.03976801988400994
729,560,4,desktop,8836.42,0.7681755829903978
16753,19,4,mobile,4131.13,0.0011341252313018563
10931,774,5,mobile,6162.61,0.07080779434635441
5824,84,5,mobile,5305.92,0.014423076923076924
11183,155,8,mobile,3819.88,0.013860323705624608
13249,565,9,mobile,3908.77,0.042644727903992756
19916,619,2,mobile,5576.88,0.03108053826069492
9572,357,7,mobile,1454.36,0.03729628081905558
6376,816,1,mobile,3903.23,0.12797992471769135
15735,647,1,desktop,4497.41,0.04111852557991738
5995,443,4,desktop,9852.01,0.07389491242702252
14094,69,10,desktop,3546.97,0.004895700297999148
10652,523,7,mobile,6463.56,0.04909876079609463
17059,143,2,desktop,1417.28,0.008382671903394102
6199,192,2,tablet,701.54,0.03097273753831263
9599,387,1,desktop,8721.84,0.04031669965621419
19676,378,10,mobile,7320.81,0.019211221793047368
3278,581,2,mobile,3209.12,0.17724222086638194
19218,535,7,mobile,5070.55,0.027838484753876572
6216,693,9,mobile,1400.65,0.11148648648648649
15663,293,6,mobile,7086.24,0.01870650577794803
3668,9,10,desktop,749.79,0.0024536532170119957
9947,271,2,desktop,7582.48,0.02724439529506384
14235,387,10,mobile,5491.02,0.027186512118018966
18687,93,10,mobile,2824.56,0.004976721785198267
17874,966,9,mobile,8632.61,0.05404498153742867
1842,529,7,mobile,9861.42,0.28718783930510317
18409,154,1,mobile,2580.77,0.008365473409745233
719,405,9,mobile,8072.15,0.5632823365785814
17758,840,2,mobile,7514.15,0.04730262416938844
17440,149,4,tablet,7484.54,0.008543577981651377
2039,889,9,mobile,9574.49,0.4359980382540461
16101,267,4,mobile,4891.84,0.016582820942798584
1068,422,3,mobile,6757.97,0.3951310861423221
14946,840,1,mobile,8247.58,0.056202328382175835
381,381,7,mobile,4821.39,1.0
15460,472,6,desktop,4840.24,0.03053040103492885
6362,893,10,mobile,3220.61,0.14036466519962276
1158,547,4,mobile,7819.22,0.47236614853195164
10824,631,6,desktop,6877.65,0.05829637841832964
5278,526,6,mobile,4538.84,0.09965896172792725
7080,503,4,mobile,4222.4,0.07104519774011299
9300,14,6,mobile,772.27,0.0015053763440860215
1329,778,10,desktop,114.69,0.5854025583145221
8567,652,8,mobile,5312.49,0.07610598809384848
19224,806,3,mobile,4204.05,0.04192675821889305
2389,364,4,desktop,7970.57,0.15236500627877772
1339,119,10,mobile,5449.41,0.0888722927557879
5470,238,1,mobile,9370.23,0.043510054844606946
16270,546,4,mobile,2001.6,0.03355869698832206
225,169,10,desktop,9902.0,0.7511111111111111
12604,522,10,desktop,3014.3,0.0414154236750238
15498,634,9,tablet,6442.12,0.04090850432313847
6738,913,8,tablet,5043.44,0.13550014841199168
6670,657,4,desktop,3627.79,0.0985007496251874
3349,963,7,desktop,1436.13,0.2875485219468498
9210,958,10,desktop,1391.6,0.10401737242128122
7695,735,3,mobile,7129.48,0.09551656920077972
13705,883,9,mobile,3807.53,0.06442904049616928
12215,769,10,mobile,9614.91,0.06295538272615636
6394,780,4,mobile,3290.2,0.12198936502971536
5857,871,2,desktop,9836.06,0.14871094416936997
12695,516,10,mobile,2093.96,0.04064592359196534
2069,938,5,mobile,1073.0,0.45335911068148865
11085,397,2,mobile,3160.07,0.035814163283716734
17375,866,10,desktop,8861.57,0.049841726618705035
4570,106,6,desktop,5242.43,0.023194748358862146
10325,85,10,mobile,1399.72,0.008232445520581114
9656,214,1,mobile,2064.87,0.02216238608119304
9306,121,6,mobile,3147.04,0.013002364066193853
10091,132,4,mobile,5922.16,0.013080963234565455
7619,850,3,mobile,3357.17,0.11156319726998294
13769,197,2,desktop,7483.19,0.014307502360374754
4712,19,7,mobile,6182.12,0.004032258064516129
12473,642,9,mobile,8744.55,0.051471177743926885
17682,12,3,mobile,5034.57,0.0006786562606040041
15652,81,6,mobile,3345.21,0.005175057500638896
14746,330,9,mobile,9962.9,0.022378950223789502
5338,866,2,mobile,3588.55,0.1622330460846759
15677,774,7,mobile,4314.6,0.04937169101231103
15604,392,5,desktop,8100.82,0.025121763650346064
3819,637,5,mobile,931.93,0.1667975909924064
402,307,7,mobile,3895.58,0.763681592039801
12244,267,9,mobile,902.82,0.02180659915060438
17470,447,4,desktop,1436.09,0.025586720091585576
10155,441,9,mobile,96.18,0.04342688330871492
4540,895,10,desktop,144.97,0.197136563876652
3172,652,9,tablet,3833.86,0.2055485498108449
13698,841,4,mobile,8101.18,0.06139582420791356
14387,2,3,desktop,5890.69,0.00013901438798915688
14065,520,2,desktop,6367.39,0.03697120511908994
19608,762,9,mobile,5216.53,0.03886168910648715
9619,651,2,desktop,8206.94,0.0676785528641231
13480,636,6,mobile,8809.77,0.04718100890207715
11965,309,5,mobile,8504.92,0.025825323861262014
8225,740,5,desktop,8130.71,0.08996960486322189
3391,522,4,desktop,1868.0,0.15393689177233855
4133,469,6,tablet,5959.07,0.1134768932978466
5205,212,5,mobile,5842.52,0.040730067243035545
17187,112,4,mobile,5303.04,0.00651655320882062
8233,8,9,mobile,4834.09,0.000971699259079315
17058,804,6,mobile,937.25,0.04713330988392543
5804,477,10,mobile,1066.52,0.08218470020675396
7948,874,10,mobile,9027.7,0.10996477101157524
13075,460,10,mobile,6320.36,0.03518164435946463
7024,253,3,mobile,2660.06,0.036019362186788154
19714,526,10,mobile,2829.04,0.026681546109363904
588,588,6,tablet,6121.44,1.0
7214,438,1,desktop,4099.0,0.06071527585250901
15840,754,5,mobile,4441.18,0.0476010101010101
3273,981,10,desktop,653.47,0.2997250229147571
1767,854,6,desktop,1430.45,0.4833050367855122
4214,661,8,desktop,3963.84,0.15685809207403892
3653,236,9,mobile,7011.88,0.06460443471119627
7861,306,3,mobile,527.85,0.03892634524869609
1100,478,2,desktop,3378.85,0.43454545454545457
15738,679,4,mobile,6965.97,0.04314398271699072
17872,20,8,tablet,7930.91,0.0011190689346463742
5550,216,8,desktop,1942.7,0.03891891891891892
3812,855,3,tablet,7328.3,0.22429171038824763
1467,135,4,mobile,9556.35,0.09202453987730061
8289,905,3,mobile,9072.78,0.10918084207986488
9113,129,10,mobile,7904.29,0.014155601887413586
16938,410,2,tablet,7137.65,0.024205927500295193
19256,422,4,mobile,2389.63,0.02191524719567927
3826,294,6,mobile,6357.34,0.07684265551489806
4906,246,5,mobile,6450.58,0.05014268242967795
2290,701,3,mobile,4097.87,0.30611353711790396
9208,556,2,mobile,4955.5,0.060382276281494354
12278,86,9,mobile,6955.58,0.00700439811044144
2975,556,1,desktop,9523.41,0.186890756302521
5692,842,9,mobile,2988.3,0.14792691496837668
17924,375,1,desktop,2501.31,0.020921669270252175
12692,446,7,desktop,6037.98,0.03514024582414119
9027,378,6,desktop,1351.45,0.04187437686939183
14537,390,7,desktop,5846.2,0.026828093829538418
11630,657,3,mobile,934.07,0.05649183147033534
7110,51,3,mobile,4931.31,0.007172995780590718
11307,242,1,desktop,6223.12,0.021402670911824535
3089,294,4,mobile,747.59,0.09517643250242797
12140,920,2,mobile,2109.18,0.0757825370675453
9318,563,10,mobile,3386.97,0.06042069113543679
6571,266,8,desktop,3717.56,0.04048090092832141
2963,120,3,mobile,6777.24,0.040499493756328046
10793,712,7,mobile,5313.76,0.06596868340591124
1277,917,7,mobile,3851.98,0.7180892717306187
4860,248,9,tablet,4534.23,0.05102880658436214
111,70,6,mobile,179.12,0.6306306306306306
16453,853,1,desktop,7716.73,0.05184464839239045
11656,57,8,mobile,458.0,0.004890185312285518
11663,382,1,desktop,8301.71,0.03275315099031124
14151,39,3,mobile,5432.92,0.002755988976044096
11122,984,5,desktop,5301.8,0.08847329616975363
8334,801,8,mobile,7060.56,0.09611231101511879
16273,443,9,mobile,8602.62,0.02722300743562957
13278,18,7,desktop,9429.33,0.0013556258472661546
6670,952,9,desktop,5456.53,0.14272863568215893
506,506,3,desktop,1549.05,1.0
9306,825,5,desktop,8792.38,0.08865248226950355
4531,756,10,mobile,454.69,0.16685058485985435
6642,352,8,tablet,8083.0,0.05299608551641072
9006,972,1,mobile,6820.2,0.10792804796802132
4246,816,8,desktop,9052.04,0.19218087611869994
12146,298,7,mobile,8979.76,0.024534826280256876
12711,283,1,mobile,578.88,0.022264180630949572
13176,586,10,mobile,6113.99,0.04447480267152398
16624,110,10,mobile,1290.48,0.006616939364773821
4982,180,6,mobile,830.76,0.03613006824568447
14213,938,1,mobile,4510.36,0.06599591922887497
13745,544,2,mobile,1021.1,0.03957802837395417
6112,746,5,mobile,7292.63,0.12205497382198953
17447,794,2,mobile,9690.96,0.04550925660572018
7251,25,10,mobile,5717.35,0.0034478003034064267
3710,843,1,mobile,2389.93,0.22722371967654986
9984,791,6,mobile,8439.9,0.07922676282051282
6994,738,8,desktop,8538.38,0.10551901629968545
13567,57,8,tablet,7341.22,0.00420137097368615
16589,180,8,mobile,6170.57,0.010850563626499488
9973,232,6,desktop,8684.53,0.02326280958588188
12389,894,3,desktop,1674.75,0.07216078779562515
12308,343,1,mobile,9319.42,0.027868053298667532
10928,477,2,desktop,9474.67,0.0436493411420205
2237,799,5,mobile,8726.32,0.3571747876620474
1386,576,10,mobile,2544.09,0.4155844155844156
15810,455,5,mobile,8588.87,0.028779253636938645
11471,232,10,mobile,5001.5,0.020224915003051173
16045,289,1,desktop,5969.56,0.01801184169523216
7152,213,1,mobile,8413.98,0.02978187919463087
3754,258,9,mobile,344.35,0.0687266915290357
18843,530,2,mobile,3661.28,0.028127155973040385
15700,687,7,desktop,8166.15,0.04375796178343949
8736,929,10,desktop,8148.85,0.10634157509157509
6541,229,4,desktop,8494.44,0.03500993731845284
9767,226,7,mobile,1733.7,0.02313914200880516
12249,596,8,mobile,7073.57,0.04865703322720222
1898,803,5,mobile,1507.71,0.4230769230769231
9700,435,1,mobile,7861.73,0.04484536082474227
5595,882,4,mobile,2489.0,0.15764075067024128
10000,758,10,mobile,7391.29,0.0758
13773,402,3,mobile,4577.27,0.02918754084077543
11230,622,10,tablet,9863.32,0.05538735529830811
15322,766,5,desktop,5819.94,0.04999347343688813
1400,88,10,mobile,6344.16,0.06285714285714286
9535,584,10,mobile,3713.23,0.06124803356056634
19581,893,6,mobile,7358.48,0.04560543383892549
4716,542,2,desktop,4974.11,0.11492790500424088
16493,684,7,desktop,229.76,0.04147213969562845
10717,309,3,tablet,6105.39,0.028832695717085004
5852,906,1,mobile,8313.07,0.15481886534518113
9952,343,10,desktop,2406.18,0.03446543408360129
6395,436,3,mobile,2249.58,0.06817826426896012
17556,177,9,desktop,6108.42,0.010082023239917977
3325,139,10,desktop,8188.89,0.04180451127819549
1416,194,6,desktop,2533.72,0.1370056497175141
12437,186,6,mobile,9326.01,0.014955375090455898
6907,218,4,desktop,9277.5,0.03156218329231215
3783,164,8,mobile,2045.34,0.043351837166270155
7327,161,5,mobile,2674.65,0.021973522587689368
3373,943,7,mobile,7020.96,0.2795730803439075
245,245,9,mobile,9519.74,1.0
5110,808,5,mobile,7113.33,0.15812133072407045
16135,601,5,mobile,4476.76,0.03724821815928107
3140,836,4,mobile,1731.56,0.2662420382165605
9754,42,6,mobile,4637.05,0.004305925774041419
16966,915,2,mobile,6087.34,0.05393139219615702
19663,210,3,mobile,3342.97,0.01067995728017088
17733,741,1,mobile,5127.07,0.041786499746235835
17114,862,2,mobile,1345.63,0.05036811966810798
15096,275,2,mobile,4549.27,0.01821674615792263
16436,954,8,desktop,953.22,0.058043319542467754
8953,279,8,mobile,538.43,0.031162738746788786
11795,251,2,desktop,8579.54,0.021280203476049173
2952,310,6,mobile,2090.56,0.10501355013550136
16114,720,5,tablet,5772.8,0.044681643291547724
1087,833,3,mobile,1532.38,0.766329346826127
7722,140,5,mobile,2662.15,0.01813001813001813
9260,792,5,mobile,3645.33,0.08552915766738661
17584,546,5,mobile,1479.58,0.03105095541401274
6752,821,3,desktop,507.32,0.1215936018957346
7521,904,3,mobile,8777.74,0.12019678234277356
869,530,4,mobile,167.74,0.6098964326812428
17827,57,7,desktop,660.14,0.003197397206484546
14214,112,2,mobile,8060.47,0.007879555367947095
4458,5,10,mobile,2855.98,0.0011215791834903544
11643,410,4,mobile,7242.06,0.03521429184917976
18833,414,4,mobile,1504.95,0.02198268995911432
5799,182,1,tablet,2410.95,0.03138472150370754
17725,13,10,desktop,5749.13,0.0007334273624823696
1225,339,8,desktop,9886.93,0.276734693877551
10893,797,1,tablet,780.77,0.07316625355733039
6864,259,8,mobile,4035.52,0.03773310023310023
12423,90,7,mobile,478.66,0.007244626901714562
13131,616,9,mobile,2032.3,0.04691188789886528
14152,891,8,desktop,9079.34,0.06295929903900509
12740,698,5,desktop,1009.78,0.054788069073783356
7943,250,8,mobile,8575.72,0.03147425406017877
14310,255,10,mobile,1819.14,0.01781970649895178
16556,588,3,tablet,8624.76,0.035515825078521385
10206,898,10,mobile,5403.32,0.08798745835782873
5289,971,7,desktop,8788.16,0.18358858007184722
2572,108,4,mobile,1559.45,0.041990668740279936
17191,668,5,mobile,7632.26,0.03885754173695538
18288,594,9,mobile,6822.95,0.03248031496062992
6804,589,7,desktop,5452.19,0.08656672545561435
3813,485,4,mobile,8115.34,0.12719643325465513
5151,982,6,mobile,6500.35,0.19064259367113182
10856,972,10,desktop,8776.62,0.08953574060427413
2575,258,7,desktop,3841.57,0.10019417475728155
3710,639,10,desktop,5919.74,0.17223719676549865
4355,997,9,mobile,8712.48,0.22893226176808265
14584,903,4,desktop,2187.4,0.06191716950082282
1835,282,10,mobile,4883.13,0.1536784741144414
8358,986,3,mobile,9609.38,0.11797080641301746
8079,88,8,mobile,4762.34,0.010892437182819657
2528,204,1,mobile,2565.65,0.08069620253164557
12445,16,9,desktop,3543.21,0.0012856568903173965
7526,151,1,mobile,8856.59,0.020063778899813978
8633,936,2,mobile,9551.09,0.10842117456272443
5349,254,8,desktop,9503.57,0.04748551131052533
19301,188,9,desktop,7004.48,0.009740427957100669
9786,329,7,desktop,5120.54,0.033619456366237484
14209,544,3,mobile,1867.75,0.03828559363783517
761,761,7,desktop,1276.05,1.0
12175,997,6,mobile,644.68,0.08188911704312116
14888,397,2,tablet,226.26,0.02666577109081139
10160,517,3,mobile,8787.26,0.05088582677165354
15936,459,10,desktop,8100.41,0.028802710843373495
10626,330,10,mobile,5699.82,0.031055900621118012
3474,820,5,mobile,9987.3,0.2360391479562464
307,307,10,mobile,9532.87,1.0
2765,169,4,mobile,6568.33,0.06112115732368897
18977,693,2,mobile,4672.52,0.036517890077462194
732,366,4,desktop,1564.1,0.5
3183,178,8,mobile,5180.16,0.055922086082312285
13811,655,5,desktop,1619.55,0.047425964810658174
10223,362,5,mobile,4014.59,0.035410349212559915
7223,760,10,mobile,9429.35,0.10521943790668697
10854,639,3,desktop,3452.69,0.05887230514096186
1779,775,8,desktop,1570.23,0.4356379988757729
16001,40,6,mobile,5844.85,0.0024998437597650146
336,336,2,mobile,6043.52,1.0
7546,416,2,desktop,1978.35,0.05512854492446329
4543,355,9,mobile,2006.04,0.07814219678626458
15563,255,7,mobile,9896.02,0.016385015742466105
8655,143,10,desktop,2470.65,0.016522241478913922
18852,752,9,mobile,8390.01,0.03988966687884574
16769,740,6,mobile,4729.72,0.04412904764744469
248,248,5,tablet,4378.14,1.0
13495,710,1,desktop,2984.88,0.05261207854761023
4995,577,6,mobile,7749.57,0.11551551551551552
17496,900,6,mobile,8812.58,0.051440329218107
11123,11,3,mobile,2648.22,0.0009889418322395038
10799,620,3,desktop,996.21,0.05741272340031484
9815,26,3,desktop,1412.35,0.0026490066225165563
19269,957,3,mobile,7938.4,0.049665265452280866
16263,421,7,mobile,4386.48,0.025886982721515097
5882,663,10,mobile,1362.55,0.11271676300578035
18892,221,2,mobile,3435.87,0.011698073258522125
16824,853,10,desktop,5166.64,0.050701378982406085
2917,496,10,mobile,8527.91,0.17003770997600273
15196,237,2,mobile,6435.35,0.015596209528823374
18980,237,3,mobile,1801.53,0.012486828240252898
5399,219,10,mobile,1629.09,0.04056306723467309
10017,487,7,mobile,4152.73,0.04861735050414296
18173,936,3,mobile,798.17,0.0515049799152589
3367,461,7,desktop,7567.99,0.13691713691713692
4506,663,9,tablet,4044.47,0.14713715046604528
17926,635,10,tablet,3463.09,0.03542340734129198
10482,144,4,mobile,5115.63,0.013737836290784202
4537,990,7,desktop,7104.12,0.2182058629050033
5535,189,9,tablet,5715.0,0.03414634146341464
4207,255,8,mobile,8033.91,0.060613263608271926
660,68,8,mobile,6312.16,0.10303030303030303
12429,616,9,mobile,7890.3,0.049561509373240005
1926,336,5,mobile,6982.98,0.17445482866043613
11521,671,5,desktop,1971.57,0.058241472094436246
12365,821,3,mobile,570.93,0.06639708855640922
7729,874,5,mobile,9038.8,0.11308060551170915
8425,409,8,mobile,9459.28,0.0485459940652819
19622,300,5,mobile,7282.98,0.01528896136989094
7793,908,4,mobile,7255.85,0.11651482099319903
8364,602,8,mobile,2737.96,0.07197513151602104
12786,357,7,mobile,5447.3,0.027921163772876584
13816,256,6,desktop,9922.78,0.018529241459177764
6821,353,5,desktop,8568.63,0.05175194253042076
19462,732,5,desktop,3078.72,0.03761175624293495
7473,521,10,desktop,3045.41,0.06971765020741336
6007,524,2,desktop,4861.59,0.08723156317629432
16227,837,4,desktop,4075.76,0.051580698835274545
5756,950,8,desktop,3742.97,0.165045170257123
9084,756,8,desktop,6288.37,0.083223249669749
8386,694,1,mobile,164.35,0.08275697591223467
6001,284,2,mobile,7645.23,0.04732544575904016
5017,312,5,desktop,7413.53,0.062188558899740884
8529,99,9,mobile,8311.74,0.01160745691171298
14816,197,10,mobile,8422.43,0.013296436285097192
15895,482,7,mobile,5685.68,0.030324001258257315
11238,878,10,mobile,7811.74,0.07812778074390461
2630,226,5,tablet,4949.33,0.08593155893536121
18444,845,1,mobile,9517.72,0.04581435697245717
17532,615,6,mobile,1947.45,0.03507871321013005
5872,618,8,mobile,9160.39,0.10524523160762943
15576,365,7,desktop,2622.38,0.023433487416538265
19013,368,2,mobile,1072.1,0.019355178036080577
15851,570,5,desktop,4419.09,0.035959876348495366
3064,590,4,desktop,6168.43,0.19255874673629242
